address,normalized_address,location_name,jobId
"11373 West Flagler Street suite 214, Miami, FL, USA",11373 west flagler st ste 214 miami fl usa,,f1a34062-99c0-44f0-9f42-cf959c1be33c
"1064 E Osceola Pkwy, Kissimmee, FL, USA",1064 e osceola pkwy kissimmee fl usa,,88bd681d-616d-42a6-abeb-96da67b129bf
"2557 Nursery Road, Suite D, Clearwater FL 33764 ",2557 nursery rd ste d clearwater fl 33764,,5f2dbdf5-ce55-4242-a1eb-39a06aaae0a1
"4330 W Broward Blvd suite m, Plantation, FL 33317, USA",4330 w broward blvd ste m plantation fl 33317 usa,,6016af89-7fc3-484c-7f80-2992f3e4e13d
"560 E 49th St., Hialeah, FL 33013",560 e 49th st hialeah fl 33013,,50cb217f-d75d-c4b9-e793-06f104971758
"6000 Bird Rd, Miami, FL, USA",6000 bird rd miami fl usa,,5fead054-6fd1-60b0-e606-32f818634ea9
"4506 North University Drive, Lauderhill, FL, USA",4506 north university dr lauderhill fl usa,,5f903a90-6d57-4429-a9cf-9da485398277
"610 NE 124th St, North Miami, FL 33161, USA",610 ne 124th st north miami fl 33161 usa,,e276dfb4-282a-300d-cd60-3f7a917bbefa
"1528 Land O' Lakes Blvd, Lutz, FL, USA",1528 land o' lakes blvd lutz fl usa,,ecff6d80-3413-0e80-fd86-6bf8328a2635
"1168 Bell Shoals Rd, Brandon, FL, USA",1168 bell shoals rd brandon fl usa,,5935a06b-b37d-4252-80a9-9f60f8f5616c
"1831 N Belcher Rd., Suite B1, Clearwater FL 33765",1831 n belcher rd ste b1 clearwater fl 33765,,22488c06-a60c-441f-a74e-14fd87079658
"10071 Sunset Strip, Sunrise, FL, USA",10071 sunset strip sunrise fl usa,,f120f321-e890-4e98-9003-8126a6db1b7c
"980 Oviedo Blvd #1000, Oviedo, FL, USA",980 oviedo blvd #1000 oviedo fl usa,,093f7aa0-1bd3-6f00-e5bf-3ee061b6c211
"7185 Murrell Rd suite 102, Melbourne, FL, USA",7185 murrell rd ste 102 melbourne fl usa,,11931850-f4fb-45f7-909f-2021e580bf2a
"2677 Maguire Rd, Ocoee, FL, USA",2677 maguire rd ocoee fl usa,,bebf80fb-081a-42e9-9ffa-2439ce2a62c5
"12658 South Military Trail suite 104, Boynton Beach, FL, USA",12658 south military trail ste 104 boynton beach fl usa,,001c2a5c-6906-4806-984d-4de5254a8754
"123 Gralan Dr, Byron, GA 31008, USA",123 gralan dr byron ga 31008 usa,,f01c6b17-956a-4152-9bff-b3998143947c
"101 Center Street, Stockbridge, GA, USA",101 center st stockbridge ga usa,,14297d4d-8e5d-a552-c8ba-357e25f51cd8
"1600 Kennesaw Due West Rd NW suite 306, Kennesaw, GA, USA",1600 kennesaw due west rd nw ste 306 kennesaw ga usa,,6b864f97-6152-4d3d-b8b7-e0a0fc6d187f
"4909 Timber Ridge Dr suite 203, Douglasville, GA, USA",4909 timber ridge dr ste 203 douglasville ga usa,,e0fcc40a-7a8c-4963-9660-dd0b70af9bab
"3379 Peachtree Rd. NE, Suite 850, Atlanta, GA 30326",3379 peachtree rd ne ste 850 atlanta ga 30326,,93a54009-6404-2149-ef6b-c761dba4546c
"967 Cleveland Avenue, East Point, GA, USA",967 cleveland ave east point ga usa,,3d3096ee-80a2-0041-c40b-0f76102da684
"1025 Veterans Memorial Hwy SE suite 320, Mableton, GA, USA",1025 veterans memorial hwy se ste 320 mableton ga usa,,fcfc4c6b-fca1-41b5-8c24-39f50cb7e8f1
"4084 N Henry Blvd, Stockbridge, GA, USA",4084 n henry blvd stockbridge ga usa,,32f0c34f-952d-2548-d75f-47c7f5d093dc
"3730 Carmia Drive Southwest suite 170, Atlanta, GA, USA",3730 carmia dr sw ste 170 atlanta ga usa,,991fd908-940a-1d7b-24e1-a592777ff554
"322 North Main Street, Alpharetta, GA, USA",322 north main st alpharetta ga usa,,8e1b4ad6-a8cc-4545-b080-10bc554fd9c9
"4408 Cobb Pkwy NW, Acworth, GA 30101, USA",4408 cobb pkwy nw acworth ga 30101 usa,,8e1cd6f2-5384-b14b-f0e3-c1d9470e7343
"2090 Godby Rd, College Park, GA 30349, USA",2090 godby rd college park ga 30349 usa,,8f01894e-d35a-e4db-e78f-a134e7536a82
"3225 Shallowford Rd., Suite 520, Marietta, GA 30062",3225 shallowford rd ste 520 marietta ga 30062,,e760eea5-d171-968c-4103-fdb6f9ee303e
"7454 Hannover Pkwy S suite 200, Stockbridge, GA, USA",7454 hannover pkwy s ste 200 stockbridge ga usa,,df44e3e7-19b6-4326-bc21-b0a7e8c82eb1
"620 Concord Rd SE, Smyrna, GA, USA",620 concord rd se smyrna ga usa,,4213a3f0-5fc0-4220-9cfc-8c5581621bb1
"Dacula Dental Associates, 420 Dacula Road, Dacula, GA, USA",dacula dental associates 420 dacula rd dacula ga usa,,a5039753-0b4a-8ca6-0516-2b609d4ae29b
"300 Northlake Dr, Peachtree City, GA 30269, USA",300 northlake dr peachtree city ga 30269 usa,,aea2c696-7a88-7a68-8ff6-af12273a31f8
"648 Evans St SW, Atlanta, GA 30310, USA",648 evans st sw atlanta ga 30310 usa,,5d36c391-df86-7fcf-397e-d7ad274b1280
"71 Postal Pkwy, Newnan, GA 30263, USA",71 postal pkwy newnan ga 30263 usa,,2c1dc4c3-27f0-9157-14de-127691ccc83b
"9950 Jones Bridge Road suite 700, Johns Creek, GA, USA",9950 jones bridge rd ste 700 johns creek ga usa,,429b6c43-2a94-e775-f749-f80c9695c67a
"1513 Johnson Ferry Road suite 190, Marietta, GA, USA",1513 johnson ferry rd ste 190 marietta ga usa,,e350605d-7060-9404-d84f-c3e07802bb10
"Dr. Kristina Zivrev D.M.D., LTD, Oakbrook Center, Oak Brook, IL, USA",dr kristina zivrev dmd ltd oakbrook center oak brook il usa,,e9a9e87a-ef40-49de-acba-33b31cc57b44
"4200 W Peterson Ave suite 136, Chicago, IL 60646, USA",4200 w peterson ave ste 136 chicago il 60646 usa,,11ec1b2d-e516-642c-28a4-6ccc736673ac
"Fresh Dental, North Broadway, Chicago, IL, USA",fresh dental north broadway chicago il usa,,8083fc47-92aa-4d6b-aaf4-c4e206bad7b1
"TruCare Dentistry, South Bloomingdale Road, Bloomingdale, IL, USA",trucare dentistry south bloomingdale rd bloomingdale il usa,,662c3ace-9727-4753-abc4-7de5ecc76d18
"11238 S Western Ave., Chicago, IL 60643",11238 s western ave chicago il 60643,,375857a2-426c-6d5f-eed3-395acf6a83c0
"Zephyr Dental, North Western Avenue, Chicago, IL, USA",zephyr dental north western ave chicago il usa,,93e323e1-ad45-4976-aa59-583ede353364
"Lincoln Shine Dental, North Halsted Street, Chicago, IL, USA",lincoln shine dental north halsted st chicago il usa,,9b1faac3-5aa4-4ac1-8d68-f0df323136ba
"1282 N Milwaukee Ave, Chicago, IL 60622, USA",1282 n milwaukee ave chicago il 60622 usa,,cd0ac5ed-3221-6b6d-26de-417ca91a9b1c
"148 E Army Trail Rd, Glendale Heights, IL, USA",148 e army trail rd glendale heights il usa,,9c5029c6-2e9c-45bc-bd74-519c141fc491
"1011 State St., Suite 110, Lemont, IL 60439",1011 state st ste 110 lemont il 60439,,22d3465e-1c52-c3de-978f-37d25e0ea097
"5667 N Clark St., Chicago, IL 60660",5667 n clark st chicago il 60660,,6d919537-6846-91e4-f940-a1e5522640a1
"3166 North Lincoln Avenue suite 300, Chicago, IL, USA",3166 north lincoln ave ste 300 chicago il usa,,b31cc00d-c680-dd40-d2ff-6f2946fc692e
"2400 N Ashland Ave suite 200, Chicago, IL, USA",2400 n ashland ave ste 200 chicago il usa,,79e671e1-3721-46a5-94cf-b0aaad95cb9c
"Chicago Loop Dentistry, East Washington Street, Chicago, IL, USA",chicago loop dentistry east washington st chicago il usa,,84882587-11f6-4f4b-aed8-2e27fa5ec856
"West Chicago Smiles, 1933 Franciscan Way, West Chicago, IL 60185, USA",west chicago smiles 1933 franciscan way west chicago il 60185 usa,,41d3936f-d662-ebc1-a834-57665740c4ce
"1900 Silver Glen Rd., South Elgin, IL 60177",1900 silver glen rd south elgin il 60177,,e235b987-8a70-bac7-7a86-d8d2199cfc92
"Gentle Dental Spa, West Higgins Road, Hoffman Estates, IL, USA",gentle dental spa west higgins rd hoffman estates il usa,,b9198d93-c18a-4360-a331-b193b846fe16
"2005 W Addison St., Chicago, IL 60618",2005 w addison st chicago il 60618,,63063972-5a91-6624-f772-5cbbc177478d
"217 N McLean Blvd, Elgin, IL, USA",217 n mclean blvd elgin il usa,,7e89013f-8752-4f1b-9b15-9cd8acd7125c
"4911 W Diversey Ave., Chicago, IL 60639",4911 w diversey ave chicago il 60639,,3e8e9ccf-fc21-e990-791d-154e37d3b864
"4013 14th St suite 413, Plano, TX, USA",4013 14th st ste 413 plano tx usa,,aa79a60b-e6c3-4989-9a16-daa285e173d8
"12809 North FM 620 suite 100, Austin, TX 78750, USA",12809 north fm 620 ste 100 austin tx 78750 usa,,94a28741-302c-f286-ef11-fe228daa7672
"14005 Ronald Reagan Blvd suite b, Cedar Park, TX 78641, USA",14005 ronald reagan blvd ste b cedar park tx 78641 usa,,4b85ae54-f621-ed60-58c3-dfe308bdbfe2
"4300 Medical Pkwy., Austin, TX	78756",4300 medical pkwy austin tx 78756,,59286b0a-aaf3-51ac-cd4a-9021995e2b62
"9900 W Parmer Ln suite a205, Austin, TX 78717, USA",9900 w parmer ln ste a205 austin tx 78717 usa,,f8c8c3a2-4023-9212-ea93-4d429f09abfa
"642 Uptown Blvd., Suite 160 Cedar Hill, TX 75104 ",642 uptown blvd ste 160 cedar hill tx 75104,,bf8c74bd-d71f-4553-a89c-62ebd2ac6384
"136 Drifting Wind Run suite 109, Dripping Springs, TX 78620, USA",136 drifting wind run ste 109 dripping springs tx 78620 usa,,22b7b4e4-1323-9b49-fc48-a3abd8a660b9
"115 Shell Rd., Suite A, Georgetown, TX 78633",115 shell rd ste a georgetown tx 78633,,398a5a83-0673-ec2e-d47b-d2249947c100
"1640 Highland Falls Dr suite 901, Leander, TX 78641, USA",1640 highland falls dr ste 901 leander tx 78641 usa,,80b154c7-1141-3f5f-a7eb-c0389e7645c3
"715 Discovery Blvd suite 119, Cedar Park, TX 78613, USA",715 discovery blvd ste 119 cedar park tx 78613 usa,,259dfa50-6f70-5d17-6663-9ecad2f417cd
"1201 N Lakeline Blvd., Suite 300, Cedar Park, TX 78613",1201 n lakeline blvd ste 300 cedar park tx 78613,,060bf30c-1bc2-4030-69e8-8727bf04a8a5
"3801 N Capital of Texas Hwy J240, Austin, TX	78746",3801 n capital of texas hwy j240 austin tx 78746,,f93e0108-3edf-64ea-b7de-cc36708ecdd4
"3855 Glade Rd suite 150, Colleyville, TX 76034, USA",3855 glade rd ste 150 colleyville tx 76034 usa,,54875d06-f0bc-197a-1733-4a186891fb6a
"2200 Morriss Rd, Suite 150 Flower Mound 75028 Texas",2200 morriss rd ste 150 flower mound 75028 texas,,cd50e9d3-8ba0-46f5-8bf8-172b801db48a
"23033 Grand Circle Boulevard suite 110, Katy, TX 77450, USA",23033 grand circle blvd ste 110 katy tx 77450 usa,,cd23bfa5-05a8-e721-2224-840f3c5d1528
"2313 Edwards St suite 150, Houston, TX 77007, USA",2313 edwards st ste 150 houston tx 77007 usa,,c8f4e71c-9116-c697-a331-bad8cc0d3b72
"6705 Heritage Pkwy., Suite 100	Rockwall, TX 75087",6705 heritage pkwy ste 100 rockwall tx 75087,,079a348e-d022-7ab0-f0b7-4b9ffd81d24b
"6675 S Custer Rd suite 200, McKinney, TX 75070, USA",6675 s custer rd ste 200 mckinney tx 75070 usa,,76c27fde-4db6-aba3-b8fc-1730ba87a2a7
"3301 N Goliad St., Suite 107, Rockwall, TX 75087",3301 n goliad st ste 107 rockwall tx 75087,,d6b8b37f-00bf-8675-4e2a-fd97defa7bfc
"15609 Ronald Reagan Blvd., Suite B - 150, Leander, TX 78641",15609 ronald reagan blvd ste b - 150 leander tx 78641,,976ef778-6dbf-538d-26df-2ae43af0652f
"3105 West 15th Street suite a1, Plano, TX, USA",3105 west 15th st ste a1 plano tx usa,,cdd001ab-d6ba-6cee-0841-137b599d882e
"4009 Bellaire Blvd., Suite DD, Houston, TX 77025",4009 bellaire blvd ste dd houston tx 77025,,79a48bcd-463e-5bb7-1c77-859591f58a7a
"304 E Tidwell Rd., Houston, TX 77022",304 e tidwell rd houston tx 77022,,60b6d218-43f2-a300-d901-4b30d7a14d08
"1809 Golden Trail Ct suite #200, Carrollton, TX, USA",1809 golden trail ct ste #200 carrollton tx usa,,e353ea8b-91e8-418f-b5de-deebe477111c
"18110 Midway Rd suite 108, Dallas, TX, USA",18110 midway rd ste 108 dallas tx usa,,115fd231-60d3-4d4f-868c-f4217a3bac16
"1580 W Frontier Pkwy suite 100, Prosper, TX 75078, USA",1580 w frontier pkwy ste 100 prosper tx 75078 usa,,138e261f-98d8-6d3f-acf4-c44fd55f6c20
"1026 E Wheatland Rd, Duncanville, TX, USA",1026 e wheatland rd duncanville tx usa,,5535cfab-7c07-dc79-e4c6-1da3e65a7fe4
"4150 Eldorado Pkwy suite 300, McKinney, TX 75070, USA",4150 eldorado pkwy ste 300 mckinney tx 75070 usa,,b23551ef-6d89-4c0a-9909-ba6eecf104c3
"5261 McKinney Ranch Pkwy., Suite 400, McKinney, TX 75070",5261 mckinney ranch pkwy ste 400 mckinney tx 75070,,e6c2f4f0-8c62-1397-cfd0-cfdef26967c6
"8700 Menchaca Rd suite 102, Austin, TX 78748, USA",8700 menchaca rd ste 102 austin tx 78748 usa,,f80c6d15-b6c1-a4b1-5ddf-1d877ed90747
"8701 State Hwy 71 suite 102, Austin, TX 78735, USA",8701 state hwy 71 ste 102 austin tx 78735 usa,,31488950-b5ce-3799-0612-733a3ddcb72e
"801 Wells Branch Pkwy., Suite 130, Pflugerville, TX 78660",801 wells branch pkwy ste 130 pflugerville tx 78660,,6f21166a-1038-c22b-792a-56e9136bf088
"2927 Ridge Rd suite 113, Rockwall, TX 75032, USA",2927 ridge rd ste 113 rockwall tx 75032 usa,,a459cd12-3447-d6db-f0c2-23125ad194a2
"560 W Ralph Hall Pkwy suite 104, Rockwall, TX 75032, USA",560 w ralph hall pkwy ste 104 rockwall tx 75032 usa,,7fd0fb0a-5f60-e6ab-9bec-41374307cc9b
"4865 Hedgcoxe Rd suite 100, Plano, TX 75024, USA",4865 hedgcoxe rd ste 100 plano tx 75024 usa,,455ddb38-7516-c7b3-4c5b-a290292e6458
"10001 S I-35 Frontage Rd ste 350, Austin, TX, USA",10001 s i-35 frontage rd ste 350 austin tx usa,,8a3c8e86-f608-2e11-22ee-9a57d2c54645
"536 E Pleasant Run Rd, DeSoto, TX 75115",536 e pleasant run rd desoto tx 75115,,26b6da32-eba6-19d1-583d-285d6f6031a4
"4101 Greenbriar Drive suite 120, Houston, TX, USA",4101 greenbriar dr ste 120 houston tx usa,,5156f705-44ee-9498-a7e9-765f7c84c863
"9920 Highway 90 Alternate a suite 100 c, Sugar Land, TX 77478, USA",9920 highway 90 alternate a ste 100 c sugar land tx 77478 usa,,a87931f1-1fbf-f853-e61e-76e8ba362910
"4221 Benner Rd., Suite 200, Kyle, TX 78640",4221 benner rd ste 200 kyle tx 78640,,7576c975-2076-d6d5-3c79-f0bd31757db1
"1941 South Interstate 35 suite 107, San Marcos, TX, USA",1941 south interstate 35 ste 107 san marcos tx usa,,ddc2baac-511c-6694-4a4e-c6d63fe6a9ca
"304 S Ballard Ave., Wylie, TX 75098",304 s ballard ave wylie tx 75098,,ede813fe-70c3-b11a-be73-dc6bbfd28677
"1231 William D Tate Ave suite 400, Grapevine, TX 76051, USA",1231 william d tate ave ste 400 grapevine tx 76051 usa,,42aa300b-f79b-79e4-dac2-c8fd043e0b00
"200 W Main St, Pflugerville, TX 78660, USA",200 w main st pflugerville tx 78660 usa,,0630b9bc-75e8-feba-53a8-f4e49368d3ba
"13024 Dallas Pkwy., Unit 120, Frisco, TX 75034",13024 dallas pkwy unit 120 frisco tx 75034,,5cda63de-3905-278d-176d-09a5cfea9686
"3725 S Lake Forest Dr suite 108, McKinney, TX, USA",3725 s lake forest dr ste 108 mckinney tx usa,,46bf24ca-db6f-4d21-a252-122407d83c90
"2785 E Eldorado Pkwy suite 105, Little Elm, TX 75068, USA",2785 e eldorado pkwy ste 105 little elm tx 75068 usa,,6c700e6a-dc04-2afa-7994-24498c678292
"Lantern Dental, 412 E Pleasant Run Rd, DeSoto, TX 75115, USA",lantern dental 412 e pleasant run rd desoto tx 75115 usa,,a77ef302-6338-862b-4c02-1dc950525ca5
"717 North Holland Road suite 120, Mansfield, TX, USA",717 north holland rd ste 120 mansfield tx usa,,e0cdc5ee-f2c1-4af1-b13a-a35257ad2ffb
"2185 Brinker Rd., Suite 110, Denton, TX 76208",2185 brinker rd ste 110 denton tx 76208,,4e849d66-e089-7bc3-b5fc-508927375139
"554 N. Walnut Creek Dr., Mansfield, TX 76063",554 n walnut creek dr mansfield tx 76063,,ad59d013-3207-28d4-16e4-c1933e1e10d9
"1900 University Boulevard suite 180, Round Rock, TX, USA",1900 university blvd ste 180 round rock tx usa,,1781d76a-1d1f-c78e-be9a-61de8890a159
"1575 Redbud Blvd suite 103, McKinney, TX, USA",1575 redbud blvd ste 103 mckinney tx usa,,caf10fa5-04a7-4a23-b1d8-a1a8f0d31342
"5959 W Loop S, Suite 620, Bellaire, TX 77401",5959 w loop s ste 620 bellaire tx 77401,,5652f767-81c9-208f-e1af-1c09f2a85eff
"450 N. Hwy 67 Ste 100, Cedar Hill TX 75104",450 n hwy 67 ste 100 cedar hill tx 75104,,fec3b8e5-d1e1-4fb1-811a-ee53f40df606
"2091 North Collins Boulevard suite 100, Richardson, TX, USA",2091 north collins blvd ste 100 richardson tx usa,,acb41ccd-5638-5204-e2ac-f99b9f6afa6f
"6410 Fannin St suite 800, Houston, TX 77030, USA",6410 fannin st ste 800 houston tx 77030 usa,,afd5f7d7-6c5d-e778-f359-eb55cc94f1c4
"6401 South Cooper Street suite 105a, Arlington, TX, USA",6401 south cooper st ste 105a arlington tx usa,,15bb9d84-425d-2221-e3cb-e2416652d4ac
"2600 Gessner Rd., Suite 226, Houston, TX 77080",2600 gessner rd ste 226 houston tx 77080,,f016229b-9ee7-0269-e4d4-f2bbb5dd7828
"3607 S Main St., Suite 107, Stafford, TX 77477",3607 s main st ste 107 stafford tx 77477,,fdc757e7-8a28-5575-d4b4-62ae9cb87d68
"2051 Cypress Creek Road, Cedar Park, TX, USA",2051 cypress creek rd cedar park tx usa,,45a75d7b-a08f-4088-0518-1a5a1f54d98a
"1821 S Lakeline Blvd suite 101, Cedar Park, TX, USA",1821 s lakeline blvd ste 101 cedar park tx usa,,a9db3db0-7abc-8214-7e16-a95c37139f52
"1600 S 1st St suite 160, Austin, TX, USA",1600 s 1st st ste 160 austin tx usa,,9cc0a738-bbd8-244e-3fba-b314d3ca11b8
"9901 East Valley Ranch Parkway suite 1020, Irving, TX, USA",9901 east valley ranch parkway ste 1020 irving tx usa,,fc3ea8eb-88e0-fddd-31c2-ff39b8477244
"14119 Stuebner Airline Rd., Houston, TX 77069",14119 stuebner airline rd houston tx 77069,,348cc002-c8a8-85ae-f61c-f6cc1700b4c7
"3420 West Park Boulevard, Carrollton, TX, USA",3420 west park blvd carrollton tx usa,,6d09e2b7-266d-45f7-9914-31110a962b37
"11215 S I-35 Frontage Rd unit 116, Austin, TX, USA",11215 s i-35 frontage rd unit 116 austin tx usa,,7cbe32e5-3f72-0817-5ece-044a9816c25a
"1633 North US Highway 183 #110, Leander, TX, USA",1633 north us highway 183 #110 leander tx usa,,bfeece70-e4ff-19e4-4654-0ce6560c75da
"5725 Golden Triangle Blvd, Fort Worth, TX, USA",5725 golden triangle blvd fort worth tx usa,,9f7b63cb-bd41-2bbc-5ea3-b94c9d6f8a50
"8436 Denton Hwy suite 218, Watauga, TX, USA",8436 denton hwy ste 218 watauga tx usa,,bb81151c-754f-bae9-f15c-86d6c6f04b1a
Patient followup and records etc.,patient followup and records etc,,9ceaf6e2-dc5a-4ddf-a053-bc4d7637ecc0
"2719 Colston Drive, Chevy Chase, MD, USA",2719 colston dr chevy chase md usa,,1b47beba-d433-5b51-453e-d2a552b7faa7
"9225 W Parmer Ln, Austin, TX, USA",9225 w parmer ln austin tx usa,,ef5d6e14-55c7-44b1-1ab4-f0a239877bff
"2051 Gattis School Rd suite 150, Round Rock, TX, USA",2051 gattis school rd ste 150 round rock tx usa,,cd7d6c39-7e91-f7ad-8e71-dcd62429f5a4
"5110 Heritage Avenue, Colleyville, TX, USA",5110 heritage ave colleyville tx usa,,536dd502-6a74-284e-174e-5b29d126eac7
"917 Harpeth Valley Place, Nashville, TN, USA",917 harpeth valley place nashville tn usa,,4108b585-1074-a8f5-1211-adf6cd8228e9
"189 Monroe Pl suite 104, Ashland City, TN 37015, USA",189 monroe pl ste 104 ashland city tn 37015 usa,,58bb14b8-1860-5cd8-55c8-ea49c54f5e39
"271 Stonecrossing Dr., Clarksville, TN 37042",271 stonecrossing dr clarksville tn 37042,,4ae02865-0406-7114-a54a-03cb4901e27d
"1715 Wilma Rudolph Blvd., Suite A, Clarksville, TN 37040",1715 wilma rudolph blvd ste a clarksville tn 37040,,c730a8c6-0cf8-ab03-1208-4b894caf8d1a
"99 White Bridge Rd suite 204, Nashville, TN 37205, USA",99 white bridge rd ste 204 nashville tn 37205 usa,,3925d5c9-f2ec-8119-5a59-01b7c14753e5
"2088 Lowes Dr., Suite C, Clarksville, TN 37040",2088 lowes dr ste c clarksville tn 37040,,3b0a49e3-1bd9-dfb3-eb3b-f9f306cb7730
